Time,num_recovered
265.25,661607
265.5,661607
265.75,661607
266,661607
266.25,661607
266.5,661607
266.75,661607
267,661607
267.25,661607
267.5,661607
267.75,661607
268,661607
268.25,661607
268.5,661607
268.75,661607
269,661607
269.25,661607
269.5,661607
269.75,661607
270,661607
270.25,661607
270.5,661607
270.75,661607
271,661607
271.25,661607
271.5,661607
271.75,661607
272,661607
272.25,661607
272.5,661607
272.75,661607
273,661607
273.25,661607
273.5,661607
273.75,661607
274,661607
274.25,661607
274.5,661607
274.75,661607
275,661607
275.25,661607
275.5,661607
275.75,661607
276,661607
276.25,661607
276.5,661607
276.75,661607
277,661607
277.25,661607
277.5,661607
277.75,661607
278,661607
278.25,661607
278.5,661607
278.75,661607
279,661607
279.25,661607
279.5,661607
279.75,661607
280,661607
280.25,661607
280.5,661607
280.75,661607
281,661607
281.25,661607
281.5,661607
281.75,661607
282,661607
282.25,661607
282.5,661607
282.75,661607
283,661607
283.25,661607
283.5,661607
283.75,661607
284,661607
284.25,661607
284.5,661607
284.75,661607
285,661607
285.25,661607
285.5,661607
285.75,661607
286,661607
286.25,661607
286.5,661607
286.75,661607
287,661607
287.25,661607
287.5,661607
287.75,661607
288,661607
288.25,661607
288.5,661607
288.75,661607
289,661607
289.25,661607
289.5,661607
289.75,661607
290,661607
290.25,661607
290.5,661607
290.75,661607
291,661607
291.25,661607
291.5,661607
291.75,661607
292,661607
292.25,661607
292.5,661607
292.75,661607
293,661607
293.25,661607
293.5,661607
293.75,661607
294,661607
294.25,661607
294.5,661607
294.75,661607
295,661607
295.25,661607
295.5,661607
295.75,661607
296,661607
296.25,661607
296.5,661607
296.75,661607
297,661607
297.25,661607
297.5,661607
297.75,661607
298,661607
298.25,661607
298.5,661607
298.75,661607
299,661607
299.25,661607
299.5,661607
299.75,661607
300,661607
300.25,661607
300.5,661607
300.75,661607
301,661607
301.25,661607
301.5,661607
301.75,661607
302,661607
302.25,661607
302.5,661607
302.75,661607
303,661607
303.25,661607
303.5,661607
303.75,661607
304,661607
304.25,661607
304.5,661607
304.75,661607
305,661607
305.25,661607
305.5,661607
305.75,661607
306,661607
306.25,661607
306.5,661607
306.75,661607
307,661607
307.25,661607
307.5,661607
307.75,661607
308,661607
308.25,661607
308.5,661607
308.75,661607
309,661607
309.25,661607
309.5,661607
309.75,661607
310,661607
310.25,661607
310.5,661607
310.75,661607
311,661607
311.25,661607
311.5,661607
311.75,661607
312,661607
312.25,661607
312.5,661607
312.75,661607
313,661607
313.25,661607
313.5,661607
313.75,661607
314,661607
314.25,661607
314.5,661607
314.75,661607
315,661607
315.25,661607
315.5,661607
315.75,661607
316,661607
316.25,661607
316.5,661607
316.75,661607
317,661607
317.25,661607
317.5,661607
317.75,661607
318,661607
318.25,661607
318.5,661607
318.75,661607
319,661607
319.25,661607
319.5,661607
319.75,661607
320,661607
320.25,661607
320.5,661607
320.75,661607
321,661607
321.25,661607
321.5,661607
321.75,661607
322,661607
322.25,661607
322.5,661607
322.75,661607
323,661607
323.25,661607
323.5,661607
323.75,661607
324,661607
324.25,661607
324.5,661607
324.75,661607
325,661607
325.25,661607
325.5,661607
325.75,661607
326,661607
326.25,661607
326.5,661607
326.75,661607
327,661607
327.25,661607
327.5,661607
327.75,661607
328,661607
328.25,661607
328.5,661607
328.75,661607
329,661607
329.25,661607
329.5,661607
329.75,661607
330,661607
330.25,661607
330.5,661607
330.75,661607
331,661607
331.25,661607
331.5,661607
331.75,661607
332,661607
332.25,661607
332.5,661607
332.75,661607
333,661607
333.25,661607
333.5,661607
333.75,661607
334,661607
334.25,661607
334.5,661607
334.75,661607
335,661607
335.25,661607
335.5,661607
335.75,661607
336,661607
336.25,661607
336.5,661607
336.75,661607
337,661607
337.25,661607
337.5,661607
337.75,661607
338,661607
338.25,661607
338.5,661607
338.75,661607
339,661607
339.25,661607
339.5,661607
339.75,661607
340,661607
340.25,661607
340.5,661607
340.75,661607
341,661607
341.25,661607
341.5,661607
341.75,661607
342,661607
342.25,661607
342.5,661607
342.75,661607
343,661607
343.25,661607
343.5,661607
343.75,661607
344,661607
344.25,661607
344.5,661607
344.75,661607
345,661607
345.25,661607
345.5,661607
345.75,661607
346,661607
346.25,661607
346.5,661607
346.75,661607
347,661607
347.25,661607
347.5,661607
347.75,661607
348,661607
348.25,661607
348.5,661607
348.75,661607
349,661607
349.25,661607
349.5,661607
349.75,661607
350,661607
350.25,661607
350.5,661607
350.75,661607
351,661607
351.25,661607
351.5,661607
351.75,661607
352,661607
352.25,661607
352.5,661607
352.75,661607
353,661607
353.25,661607
353.5,661607
353.75,661607
354,661607
354.25,661607
354.5,661607
354.75,661607
355,661607
355.25,661607
355.5,661607
355.75,661607
356,661607
356.25,661607
356.5,661607
356.75,661607
357,661607
357.25,661607
357.5,661607
357.75,661607
358,661607
358.25,661607
358.5,661607
358.75,661607
359,661607
359.25,661607
359.5,661607
359.75,661607
360,661607
360.25,661607
360.5,661607
360.75,661607
361,661607
361.25,661607
361.5,661607
361.75,661607
362,661607
362.25,661607
362.5,661607
362.75,661607
363,661607
363.25,661607
363.5,661607
363.75,661607
364,661607
364.25,661607
364.5,661607
364.75,661607
365,661607
365.25,661607
365.5,661607
365.75,661607
366,661607
366.25,661607
366.5,661607
366.75,661607
367,661607
367.25,661607
367.5,661607
367.75,661607
368,661607
368.25,661607
368.5,661607
368.75,661607
369,661607
369.25,661607
369.5,661607
369.75,661607
370,661607
370.25,661607
370.5,661607
370.75,661607
371,661607
371.25,661607
371.5,661607
371.75,661607
372,661607
372.25,661607
372.5,661607
372.75,661607
373,661607
373.25,661607
373.5,661607
373.75,661607
374,661607
374.25,661607
374.5,661607
374.75,661607
375,661607
375.25,661607
375.5,661607
375.75,661607
376,661607
376.25,661607
376.5,661607
376.75,661607
377,661607
377.25,661607
377.5,661607
377.75,661607
378,661607
378.25,661607
378.5,661607
378.75,661607
379,661607
379.25,661607
379.5,661607
379.75,661607
380,661607
380.25,661607
380.5,661607
380.75,661607
381,661607
381.25,661607
381.5,661607
381.75,661607
382,661607
382.25,661607
382.5,661607
382.75,661607
383,661607
383.25,661607
383.5,661607
383.75,661607
384,661607
384.25,661607
384.5,661607
384.75,661607
385,661607
385.25,661607
385.5,661607
385.75,661607
386,661607
386.25,661607
386.5,661607
386.75,661607
387,661607
387.25,661607
387.5,661607
387.75,661607
388,661607
388.25,661607
388.5,661607
388.75,661607
389,661607
389.25,661607
389.5,661607
389.75,661607
390,661607
390.25,661607
390.5,661607
390.75,661607
391,661607
391.25,661607
391.5,661607
391.75,661607
392,661607
392.25,661607
392.5,661607
392.75,661607
393,661607
393.25,661607
393.5,661607
393.75,661607
394,661607
394.25,661607
394.5,661607
394.75,661607
395,661607
395.25,661607
395.5,661607
395.75,661607
396,661607
396.25,661607
396.5,661607
396.75,661607
397,661607
397.25,661607
397.5,661607
397.75,661607
398,661607
398.25,661607
398.5,661607
398.75,661607
399,661607
399.25,661607
399.5,661607
399.75,661607
400,661607
400.25,661607
400.5,661607
400.75,661607
401,661607
401.25,661607
401.5,661607
401.75,661607
402,661607
402.25,661607
402.5,661607
402.75,661607
403,661607
403.25,661607
403.5,661607
403.75,661607
404,661607
404.25,661607
404.5,661607
404.75,661607
405,661607
405.25,661607
405.5,661607
405.75,661607
406,661607
406.25,661607
406.5,661607
406.75,661607
407,661607
407.25,661607
407.5,661607
407.75,661607
408,661607
408.25,661607
408.5,661607
408.75,661607
409,661607
409.25,661607
409.5,661607
409.75,661607
410,661607
410.25,661607
410.5,661607
410.75,661607
411,661607
411.25,661607
411.5,661607
411.75,661607
412,661607
412.25,661607
412.5,661607
412.75,661607
413,661607
413.25,661607
413.5,661607
413.75,661607
414,661607
414.25,661607
414.5,661607
414.75,661607
415,661607
415.25,661607
415.5,661607
415.75,661607
416,661607
416.25,661607
416.5,661607
416.75,661607
417,661607
417.25,661607
417.5,661607
417.75,661607
418,661607
418.25,661607
418.5,661607
418.75,661607
419,661607
419.25,661607
419.5,661607
419.75,661607
420,661607
420.25,661607
420.5,661607
420.75,661607
421,661607
421.25,661607
421.5,661607
421.75,661607
422,661607
422.25,661607
