Time,num_affected
542.75,12522
543,12522
543.25,12522
543.5,12522
543.75,12522
544,12522
544.25,12522
544.5,12522
544.75,12522
545,12522
545.25,12522
545.5,12522
545.75,12522
546,12522
546.25,12522
546.5,12522
546.75,12522
547,12522
547.25,12522
547.5,12522
547.75,12522
548,12522
548.25,12522
548.5,12522
548.75,12522
549,12522
549.25,12522
549.5,12522
549.75,12522
550,12522
550.25,12522
550.5,12522
550.75,12522
551,12522
551.25,12522
551.5,12522
551.75,12522
552,12522
552.25,12522
552.5,12522
552.75,12522
553,12522
553.25,12522
553.5,12522
553.75,12522
554,12522
554.25,12522
554.5,12522
554.75,12522
555,12522
555.25,12522
555.5,12522
555.75,12522
556,12522
556.25,12522
556.5,12522
556.75,12522
557,12522
557.25,12522
557.5,12522
557.75,12522
558,12522
558.25,12522
558.5,12522
558.75,12522
559,12522
559.25,12522
559.5,12522
559.75,12522
560,12522
560.25,12522
560.5,12522
560.75,12522
561,12522
561.25,12522
561.5,12522
561.75,12522
562,12522
562.25,12522
562.5,12522
562.75,12522
563,12522
563.25,12522
563.5,12522
563.75,12522
564,12522
564.25,12522
564.5,12522
564.75,12522
565,12522
565.25,12522
565.5,12522
565.75,12522
566,12522
566.25,12522
566.5,12522
566.75,12522
567,12522
567.25,12522
567.5,12522
567.75,12522
568,12522
568.25,12522
568.5,12522
568.75,12522
569,12522
569.25,12522
569.5,12522
569.75,12522
570,12522
570.25,12522
570.5,12522
570.75,12522
571,12522
571.25,12522
571.5,12522
571.75,12522
572,12522
572.25,12522
572.5,12522
572.75,12522
573,12522
573.25,12522
573.5,12522
573.75,12522
574,12522
574.25,12522
574.5,12522
574.75,12522
575,12522
575.25,12522
575.5,12522
575.75,12522
576,12522
576.25,12522
576.5,12522
576.75,12522
577,12522
577.25,12522
577.5,12522
577.75,12522
578,12522
578.25,12522
578.5,12522
578.75,12522
579,12522
579.25,12522
579.5,12522
579.75,12522
580,12522
580.25,12522
580.5,12522
580.75,12522
581,12522
581.25,12522
581.5,12522
581.75,12522
582,12522
582.25,12522
582.5,12522
582.75,12522
583,12522
583.25,12522
583.5,12522
583.75,12522
584,12522
584.25,12522
584.5,12522
584.75,12522
585,12522
585.25,12522
585.5,12522
585.75,12522
586,12522
586.25,12522
586.5,12522
586.75,12522
587,12522
587.25,12522
587.5,12522
587.75,12522
588,12522
588.25,12522
588.5,12522
588.75,12522
589,12522
589.25,12522
589.5,12522
589.75,12522
590,12522
590.25,12522
590.5,12522
590.75,12522
591,12522
591.25,12522
591.5,12522
591.75,12522
592,12522
592.25,12522
592.5,12522
592.75,12522
593,12522
593.25,12522
593.5,12522
593.75,12522
594,12522
594.25,12522
594.5,12522
594.75,12522
595,12522
595.25,12522
595.5,12522
595.75,12522
596,12522
596.25,12522
596.5,12522
596.75,12522
597,12522
597.25,12522
597.5,12522
597.75,12522
598,12522
598.25,12522
598.5,12522
598.75,12522
599,12522
599.25,12522
599.5,12522
599.75,12522
