Time,num_cases
544.75,6456
545,6456
545.25,6456
545.5,6456
545.75,6456
546,6456
546.25,6456
546.5,6456
546.75,6456
547,6456
547.25,6456
547.5,6456
547.75,6456
548,6456
548.25,6456
548.5,6456
548.75,6456
549,6456
549.25,6456
549.5,6456
549.75,6456
550,6456
550.25,6456
550.5,6456
550.75,6456
551,6456
551.25,6456
551.5,6456
551.75,6456
552,6456
552.25,6456
552.5,6456
552.75,6456
553,6456
553.25,6456
553.5,6456
553.75,6456
554,6456
554.25,6456
554.5,6456
554.75,6456
555,6456
555.25,6456
555.5,6456
555.75,6456
556,6456
556.25,6456
556.5,6456
556.75,6456
557,6456
557.25,6456
557.5,6456
557.75,6456
558,6456
558.25,6456
558.5,6456
558.75,6456
559,6456
559.25,6456
559.5,6456
559.75,6456
560,6456
560.25,6456
560.5,6456
560.75,6456
561,6456
561.25,6456
561.5,6456
561.75,6456
562,6456
562.25,6456
562.5,6456
562.75,6456
563,6456
563.25,6456
563.5,6456
563.75,6456
564,6456
564.25,6456
564.5,6456
564.75,6456
565,6456
565.25,6456
565.5,6456
565.75,6456
566,6456
566.25,6456
566.5,6456
566.75,6456
567,6456
567.25,6456
567.5,6456
567.75,6456
568,6456
568.25,6456
568.5,6456
568.75,6456
569,6456
569.25,6456
569.5,6456
569.75,6456
570,6456
570.25,6456
570.5,6456
570.75,6456
571,6456
571.25,6456
571.5,6456
571.75,6456
572,6456
572.25,6456
572.5,6456
572.75,6456
573,6456
573.25,6456
573.5,6456
573.75,6456
574,6456
574.25,6456
574.5,6456
574.75,6456
575,6456
575.25,6456
575.5,6456
575.75,6456
576,6456
576.25,6456
576.5,6456
576.75,6456
577,6456
577.25,6456
577.5,6456
577.75,6456
578,6456
578.25,6456
578.5,6456
578.75,6456
579,6456
579.25,6456
579.5,6456
579.75,6456
580,6456
580.25,6456
580.5,6456
580.75,6456
581,6456
581.25,6456
581.5,6456
581.75,6456
582,6456
582.25,6456
582.5,6456
582.75,6456
583,6456
583.25,6456
583.5,6456
583.75,6456
584,6456
584.25,6456
584.5,6456
584.75,6456
585,6456
585.25,6456
585.5,6456
585.75,6456
586,6456
586.25,6456
586.5,6456
586.75,6456
587,6456
587.25,6456
587.5,6456
587.75,6456
588,6456
588.25,6456
588.5,6456
588.75,6456
589,6456
589.25,6456
589.5,6456
589.75,6456
590,6456
590.25,6456
590.5,6456
590.75,6456
591,6456
591.25,6456
591.5,6456
591.75,6456
592,6456
592.25,6456
592.5,6456
592.75,6456
593,6456
593.25,6456
593.5,6456
593.75,6456
594,6456
594.25,6456
594.5,6456
594.75,6456
595,6456
595.25,6456
595.5,6456
595.75,6456
596,6456
596.25,6456
596.5,6456
596.75,6456
597,6456
597.25,6456
597.5,6456
597.75,6456
598,6456
598.25,6456
598.5,6456
598.75,6456
599,6456
599.25,6456
599.5,6456
599.75,6456
