Time,num_affected
252.25,572956
252.5,572976
252.75,572995
253,573014
253.25,573039
253.5,573064
253.75,573083
254,573106
254.25,573121
254.5,573133
254.75,573146
255,573161
255.25,573183
255.5,573202
255.75,573214
256,573226
256.25,573242
256.5,573252
256.75,573270
257,573282
257.25,573295
257.5,573306
257.75,573317
258,573329
258.25,573347
258.5,573361
258.75,573373
259,573382
259.25,573401
259.5,573414
259.75,573426
260,573435
260.25,573443
260.5,573451
260.75,573464
261,573480
261.25,573495
261.5,573502
261.75,573514
262,573529
262.25,573537
262.5,573543
262.75,573553
263,573564
263.25,573573
263.5,573585
263.75,573595
264,573608
264.25,573618
264.5,573622
264.75,573629
265,573633
265.25,573645
265.5,573651
265.75,573654
266,573660
266.25,573669
266.5,573678
266.75,573685
267,573693
267.25,573700
267.5,573705
267.75,573711
268,573716
268.25,573716
268.5,573720
268.75,573723
269,573730
269.25,573733
269.5,573739
269.75,573744
270,573749
270.25,573752
270.5,573756
270.75,573763
271,573771
271.25,573775
271.5,573778
271.75,573782
272,573786
272.25,573790
272.5,573797
272.75,573799
273,573800
273.25,573805
273.5,573807
273.75,573810
274,573813
274.25,573814
274.5,573818
274.75,573821
275,573823
275.25,573826
275.5,573829
275.75,573836
276,573842
276.25,573850
276.5,573855
276.75,573859
277,573863
277.25,573865
277.5,573869
277.75,573872
278,573874
278.25,573877
278.5,573880
278.75,573889
279,573893
279.25,573893
279.5,573904
279.75,573910
280,573913
280.25,573916
280.5,573920
280.75,573925
281,573926
281.25,573927
281.5,573932
281.75,573937
282,573941
282.25,573944
282.5,573949
282.75,573952
283,573953
283.25,573954
283.5,573960
283.75,573961
284,573966
284.25,573967
284.5,573968
284.75,573969
285,573969
285.25,573971
285.5,573972
285.75,573972
286,573974
286.25,573976
286.5,573978
286.75,573979
287,573979
287.25,573979
287.5,573983
287.75,573988
288,573988
288.25,573990
288.5,573992
288.75,573992
289,573994
289.25,573995
289.5,573995
289.75,573997
290,573998
290.25,574000
290.5,574004
290.75,574006
291,574007
291.25,574009
291.5,574009
291.75,574011
292,574011
292.25,574012
292.5,574015
292.75,574017
293,574017
293.25,574019
293.5,574023
293.75,574023
294,574025
294.25,574025
294.5,574026
294.75,574028
295,574031
295.25,574032
295.5,574033
295.75,574036
296,574038
296.25,574039
296.5,574039
296.75,574041
297,574043
297.25,574045
297.5,574046
297.75,574048
298,574048
298.25,574049
298.5,574051
298.75,574051
299,574051
299.25,574051
299.5,574053
299.75,574054
300,574055
300.25,574056
300.5,574057
300.75,574058
301,574058
301.25,574058
301.5,574058
301.75,574058
302,574060
302.25,574060
302.5,574060
302.75,574060
303,574060
303.25,574060
303.5,574060
303.75,574060
304,574060
304.25,574061
304.5,574061
304.75,574062
305,574062
305.25,574062
305.5,574063
305.75,574063
306,574063
306.25,574064
306.5,574064
306.75,574064
307,574065
307.25,574065
307.5,574066
307.75,574066
308,574066
308.25,574068
308.5,574070
308.75,574070
309,574070
309.25,574070
309.5,574070
309.75,574071
310,574071
310.25,574071
310.5,574071
310.75,574072
311,574073
311.25,574073
311.5,574074
311.75,574074
312,574074
312.25,574075
312.5,574076
312.75,574076
313,574076
313.25,574076
313.5,574078
313.75,574078
314,574078
314.25,574078
314.5,574078
314.75,574079
