Time,num_cases
275.75,384805
276,384810
276.25,384814
276.5,384815
276.75,384820
277,384824
277.25,384827
277.5,384827
277.75,384830
278,384834
278.25,384836
278.5,384840
278.75,384846
279,384850
279.25,384857
279.5,384859
279.75,384862
280,384864
280.25,384865
280.5,384866
280.75,384870
281,384871
281.25,384876
281.5,384878
281.75,384882
282,384884
282.25,384887
282.5,384890
282.75,384894
283,384898
283.25,384902
283.5,384903
283.75,384906
284,384909
284.25,384913
284.5,384915
284.75,384920
285,384922
285.25,384926
285.5,384927
285.75,384929
286,384931
286.25,384933
286.5,384934
286.75,384936
287,384938
287.25,384942
287.5,384944
287.75,384945
288,384946
288.25,384947
288.5,384948
288.75,384950
289,384952
289.25,384955
289.5,384955
289.75,384957
290,384957
290.25,384958
290.5,384959
290.75,384959
291,384960
291.25,384960
291.5,384961
291.75,384964
292,384964
292.25,384964
292.5,384964
292.75,384966
293,384969
293.25,384970
293.5,384973
293.75,384973
294,384973
294.25,384973
294.5,384974
294.75,384975
295,384977
295.25,384980
295.5,384982
295.75,384984
296,384984
296.25,384985
296.5,384985
296.75,384986
297,384987
297.25,384988
297.5,384988
297.75,384990
298,384992
298.25,384992
298.5,384992
298.75,384993
299,384995
299.25,384995
299.5,384996
299.75,384997
300,384999
300.25,384999
300.5,384999
300.75,384999
301,384999
301.25,385000
301.5,385000
301.75,385001
302,385002
302.25,385002
302.5,385003
302.75,385003
303,385003
303.25,385004
303.5,385004
303.75,385005
304,385007
304.25,385007
304.5,385007
304.75,385007
305,385007
305.25,385007
305.5,385008
305.75,385009
306,385009
306.25,385009
306.5,385009
306.75,385009
307,385011
307.25,385012
307.5,385012
307.75,385012
308,385012
308.25,385012
308.5,385012
308.75,385012
309,385012
309.25,385014
309.5,385014
309.75,385014
310,385014
310.25,385014
310.5,385014
310.75,385014
311,385014
311.25,385014
311.5,385015
311.75,385015
312,385015
312.25,385015
312.5,385015
312.75,385016
313,385017
313.25,385017
313.5,385017
313.75,385018
314,385019
314.25,385019
314.5,385019
314.75,385020
315,385020
315.25,385021
315.5,385021
315.75,385021
316,385021
316.25,385021
316.5,385022
316.75,385023
317,385023
317.25,385023
317.5,385024
317.75,385025
318,385025
318.25,385025
318.5,385025
318.75,385025
319,385025
319.25,385025
319.5,385025
319.75,385025
320,385025
320.25,385025
320.5,385025
320.75,385025
321,385025
321.25,385025
321.5,385025
321.75,385026
322,385026
322.25,385026
322.5,385027
322.75,385027
323,385027
323.25,385027
323.5,385027
323.75,385027
324,385027
324.25,385028
324.5,385028
324.75,385028
325,385028
325.25,385028
325.5,385028
325.75,385029
326,385029
326.25,385029
326.5,385029
326.75,385030
327,385030
327.25,385030
327.5,385030
327.75,385031
328,385031
328.25,385031
328.5,385031
328.75,385031
329,385031
329.25,385031
329.5,385031
329.75,385031
330,385031
330.25,385031
330.5,385031
330.75,385031
331,385031
331.25,385031
331.5,385031
331.75,385031
332,385031
332.25,385031
332.5,385031
332.75,385031
333,385031
333.25,385031
333.5,385031
333.75,385031
334,385031
334.25,385031
334.5,385031
334.75,385031
335,385031
335.25,385031
335.5,385031
335.75,385031
336,385031
336.25,385031
336.5,385031
336.75,385031
337,385031
337.25,385031
337.5,385031
337.75,385031
338,385031
338.25,385031
338.5,385031
338.75,385031
339,385031
339.25,385031
339.5,385031
339.75,385031
340,385031
340.25,385031
340.5,385031
340.75,385031
341,385031
341.25,385031
341.5,385031
341.75,385031
342,385031
342.25,385031
342.5,385031
342.75,385031
343,385031
343.25,385031
343.5,385031
343.75,385031
344,385031
344.25,385031
344.5,385031
344.75,385031
345,385031
345.25,385031
345.5,385031
345.75,385031
346,385031
346.25,385031
346.5,385031
346.75,385031
347,385031
347.25,385031
347.5,385031
347.75,385031
348,385031
348.25,385031
348.5,385031
348.75,385031
349,385031
349.25,385031
349.5,385031
349.75,385031
350,385031
350.25,385031
350.5,385031
350.75,385031
351,385031
351.25,385031
351.5,385031
351.75,385031
352,385031
352.25,385031
352.5,385031
352.75,385031
353,385031
353.25,385031
353.5,385031
353.75,385031
354,385031
354.25,385031
354.5,385031
354.75,385031
355,385031
355.25,385031
355.5,385031
355.75,385031
356,385031
356.25,385031
356.5,385031
356.75,385031
357,385031
357.25,385031
357.5,385031
357.75,385031
358,385031
358.25,385031
358.5,385031
358.75,385031
359,385031
359.25,385031
359.5,385031
359.75,385031
360,385031
360.25,385031
360.5,385031
360.75,385031
361,385031
361.25,385031
361.5,385031
361.75,385031
362,385031
362.25,385031
362.5,385031
362.75,385031
363,385031
363.25,385031
363.5,385031
363.75,385031
364,385031
364.25,385031
364.5,385031
364.75,385031
365,385031
